sku,title,description,brand,product_type,gender,age_group,occasion,url_key,categories,created_at,updated_at,variant_count,product_ids,size,color,price,stock_status
2020563108102,Parissa Knit Pencil Skirt,,,simple,,,,,,2019-09-03,2019-09-03,1,195303,,black,79.99,
2020563108126,Parissa Knit Pencil Skirt,,,simple,,,,,,2019-09-03,2019-09-03,1,195306,,black,79.99,
2020563108140,Parissa Knit Pencil Skirt,,,simple,,,,,,2019-09-03,2019-09-03,1,195309,,black,79.99,
2020563108164,Parissa Knit Pencil Skirt,,,simple,,,,,,2019-09-03,2019-09-03,1,195312,,black,79.99,
2020564301007,Pom Pom Fingerless Glove,,,simple,,,,,,2019-09-03,2019-09-03,1,194799,,cream,17.99,
2020571405040,Michelle One Shoulder Pleated Dress,,,simple,,,,,,2019-09-03,2019-09-03,1,194604,,black,69.99,
2020571405064,Michelle One Shoulder Pleated Dress,,,simple,,,,,,2019-09-03,2019-09-03,1,194607,,black,69.99,
2020571405088,Michelle One Shoulder Pleated Dress,,,simple,,,,,,2019-09-03,2019-09-03,1,194610,,black,69.99,
2020571405101,Michelle One Shoulder Pleated Dress,,,simple,,,,,,2019-09-03,2019-09-03,1,194613,,black,69.99,
2020571405125,Michelle One Shoulder Pleated Dress,,,simple,,,,,,2019-09-03,2019-09-03,1,194616,,black,69.99,
2020571405149,Michelle One Shoulder Pleated Dress,,,simple,,,,,,2019-09-03,2019-09-03,1,194619,,black,69.99,
2020571405163,Michelle One Shoulder Pleated Dress,,,simple,,,,,,2019-09-03,2019-09-03,1,194622,,black,69.99,
2020575602001,Whitney Key Ring,,,simple,,,,,,2019-09-03,2019-09-03,1,192594,,soft gold,17.99,
2020587603041,Anorella pleat detail mini dress,,,simple,,,,,,2019-09-03,2019-09-03,1,193149,,blue navy.,99.99,
2020587603065,Anorella pleat detail mini dress,,,simple,,,,,,2019-09-03,2019-09-03,1,193152,,blue navy.,99.99,
2020587603089,Anorella pleat detail mini dress,,,simple,,,,,,2019-09-03,2019-09-03,1,193155,,blue navy.,99.99,
2020587603102,Anorella pleat detail mini dress,,,simple,,,,,,2019-09-03,2019-09-03,1,193158,,blue navy.,99.99,
2020587603126,Anorella pleat detail mini dress,,,simple,,,,,,2019-09-03,2019-09-03,1,193161,,blue navy.,99.99,
2020587603140,Anorella pleat detail mini dress,,,simple,,,,,,2019-09-03,2019-09-03,1,193164,,blue navy.,99.99,
2020587603164,Anorella pleat detail mini dress,,,simple,,,,,,2019-09-03,2019-09-03,1,193167,,blue navy.,99.99,
2020591601040,Carmen roll sleeve shirt,,,simple,,,,,,2019-09-03,2019-09-03,1,193419,,northern night,69.99,
2020591601064,Carmen roll sleeve shirt,,,simple,,,,,,2019-09-03,2019-09-03,1,193422,,northern night,69.99,
2020591601088,Carmen roll sleeve shirt,,,simple,,,,,,2019-09-03,2019-09-03,1,193425,,northern night,69.99,
2020591601101,Carmen roll sleeve shirt,,,simple,,,,,,2019-09-03,2019-09-03,1,193428,,northern night,69.99,
2020591601125,Carmen roll sleeve shirt,,,simple,,,,,,2019-09-03,2019-09-03,1,193431,,northern night,69.99,
2020591601149,Carmen roll sleeve shirt,,,simple,,,,,,2019-09-03,2019-09-03,1,193434,,northern night,69.99,
2020591601163,Carmen roll sleeve shirt,,,simple,,,,,,2019-09-03,2019-09-03,1,193437,,northern night,69.99,
2020591602047,Carmen roll sleeve shirt,,,simple,,,,,,2019-09-03,2019-09-03,1,194457,,cream,119.99,
2020591602061,Carmen roll sleeve shirt,,,simple,,,,,,2019-09-03,2019-09-03,1,194460,,cream,119.99,
2020591602085,Carmen roll sleeve shirt,,,simple,,,,,,2019-09-03,2019-09-03,1,194463,,cream,119.99,
2020591602108,Carmen roll sleeve shirt,,,simple,,,,,,2019-09-03,2019-09-03,1,194466,,cream,119.99,
2020591602122,Carmen roll sleeve shirt,,,simple,,,,,,2019-09-03,2019-09-03,1,194469,,cream,119.99,
2020591602146,Carmen roll sleeve shirt,,,simple,,,,,,2019-09-03,2019-09-03,1,194472,,cream,119.99,
2020591602160,Carmen roll sleeve shirt,,,simple,,,,,,2019-09-03,2019-09-03,1,194475,,cream,119.99,
2020592101556,Diamonte Bow Elastic Belt,,,simple,,,,,,2019-09-03,2019-09-03,1,195213,,cream,29.99,
2020592101563,Diamonte Bow Elastic Belt,,,simple,,,,,,2019-09-03,2019-09-03,1,195210,,cream,29.99,
2020592101723,Diamonte Bow Elastic Belt,,,simple,,,,,,2019-09-03,2019-09-03,1,195216,,cream,29.99,
2020594301046,Amber ponti pant,,,simple,,,,,,2019-09-03,2019-09-03,1,193278,,black,89.99,
2020594301060,Amber ponti pant,,,simple,,,,,,2019-09-03,2019-09-03,1,193281,,black,89.99,
2020594301084,Amber ponti pant,,,simple,,,,,,2019-09-03,2019-09-03,1,193284,,black,89.99,
2020594301107,Amber ponti pant,,,simple,,,,,,2019-09-03,2019-09-03,1,193287,,black,89.99,
2020594301121,Amber ponti pant,,,simple,,,,,,2019-09-03,2019-09-03,1,193290,,black,89.99,
2020594301145,Amber ponti pant,,,simple,,,,,,2019-09-03,2019-09-03,1,193293,,black,89.99,
2020594301169,Amber ponti pant,,,simple,,,,,,2019-09-03,2019-09-03,1,193296,,black,89.99,
2020604903000,Harlem Laptop Bag (17),,,simple,,,,,,2019-09-03,2019-09-03,1,192840,,white lizard/black,69.99,
2020604906001,Harlem Laptop Bag (17),,,simple,,,,,,2019-09-03,2019-09-03,1,193656,,mint/ivory,69.99,
2020612702046,Metallic Tuckstitch Cardi,,,simple,,,,,,2019-09-03,2019-09-03,1,195525,,northern cream,79.99,
2020612702060,Metallic Tuckstitch Cardi,,,simple,,,,,,2019-09-03,2019-09-03,1,195528,,northern cream,79.99,
2020612702084,Metallic Tuckstitch Cardi,,,simple,,,,,,2019-09-03,2019-09-03,1,195531,,northern cream,79.99,
2020612702107,Metallic Tuckstitch Cardi,,,simple,,,,,,2019-09-03,2019-09-03,1,195534,,northern cream,79.99,
2020612702121,Metallic Tuckstitch Cardi,,,simple,,,,,,2019-09-03,2019-09-03,1,195537,,northern cream,79.99,
2020612702145,Metallic Tuckstitch Cardi,,,simple,,,,,,2019-09-03,2019-09-03,1,195540,,northern cream,79.99,
2020612702169,Metallic Tuckstitch Cardi,,,simple,,,,,,2019-09-03,2019-09-03,1,195543,,northern cream,79.99,
2020616604001,Donnatella Leatherette Cuff,,,simple,,,,,,2019-09-03,2019-09-03,1,195600,,silver,29.99,
2020629302000,Gianna Faux Fur Collar,,,simple,,,,,,2019-09-03,2019-09-03,1,194127,,70s teal,44.99,
2020647102002,Bonnie Pom Pom Trapper,,,simple,,,,,,2019-09-03,2019-09-03,1,195747,,cream,29.99,
2020649801002,Kate Arrow Tight,,,simple,,,,,,2019-09-03,2019-09-03,1,193050,,burnt russet,17.99,
2020654801004,Diamond Net Tight,,,simple,,,,,,2019-09-03,2019-09-03,1,193170,,black,15.99,
2020654802001,Diamond Net Tight,,,simple,,,,,,2019-09-03,2019-09-03,1,192786,,cream,15.99,
2020655903004,Helen Knitted Headband,,,simple,,,,,,2019-09-03,2019-09-03,1,195270,,black,21.99,
2020661202047,Michaela Beaded Detail Dress,,,simple,,,,,,2019-09-03,2019-09-03,1,193659,,black,159.99,
2020661202061,Michaela Beaded Detail Dress,,,simple,,,,,,2019-09-03,2019-09-03,1,193662,,black,159.99,
2020661202085,Michaela Beaded Detail Dress,,,simple,,,,,,2019-09-03,2019-09-03,1,193665,,black,159.99,
2020661202108,Michaela Beaded Detail Dress,,,simple,,,,,,2019-09-03,2019-09-03,1,193668,,black,159.99,
2020661202122,Michaela Beaded Detail Dress,,,simple,,,,,,2019-09-03,2019-09-03,1,193671,,black,159.99,
2020661202146,Michaela Beaded Detail Dress,,,simple,,,,,,2019-09-03,2019-09-03,1,193674,,black,159.99,
2020661202160,Michaela Beaded Detail Dress,,,simple,,,,,,2019-09-03,2019-09-03,1,193677,,black,159.99,
2020666601005,Anita Woven Scarf,,,simple,,,,,,2019-09-03,2019-09-03,1,192831,,winter almond,29.99,
2020667101665,Verona Velvet Ballet,,,simple,,,,,,2019-09-03,2019-09-03,1,193095,,black,59.99,
2020667101672,Verona Velvet Ballet,,,simple,,,,,,2019-09-03,2019-09-03,1,193098,,black,59.99,
2020667101689,Verona Velvet Ballet,,,simple,,,,,,2019-09-03,2019-09-03,1,193101,,black,59.99,
2020667101696,Verona Velvet Ballet,,,simple,,,,,,2019-09-03,2019-09-03,1,193104,,black,59.99,
2020667101702,Verona Velvet Ballet,,,simple,,,,,,2019-09-03,2019-09-03,1,193089,,black,59.99,
2020667101801,Verona Velvet Ballet,,,simple,,,,,,2019-09-03,2019-09-03,1,193092,,black,59.99,
2020667801046,Jessabelle Dress,,,simple,,,,,,2019-09-03,2019-09-03,1,193830,,blue animal feather print,59.99,
2020667801060,Jessabelle Dress,,,simple,,,,,,2019-09-03,2019-09-03,1,193833,,blue animal feather print,59.99,
2020667801084,Jessabelle Dress,,,simple,,,,,,2019-09-03,2019-09-03,1,193836,,blue animal feather print,59.99,
2020667801107,Jessabelle Dress,,,simple,,,,,,2019-09-03,2019-09-03,1,193839,,blue animal feather print,59.99,
2020667801121,Jessabelle Dress,,,simple,,,,,,2019-09-03,2019-09-03,1,193842,,blue animal feather print,59.99,
2020667801145,Jessabelle Dress,,,simple,,,,,,2019-09-03,2019-09-03,1,193845,,blue animal feather print,59.99,
2020667801169,Jessabelle Dress,,,simple,,,,,,2019-09-03,2019-09-03,1,193848,,blue animal feather print,59.99,
2020673902041,Arabella sheer yoke t-shirt,,,simple,,,,,,2019-09-03,2019-09-03,1,195627,,black/mirror print,69.99,
2020673902065,Arabella sheer yoke t-shirt,,,simple,,,,,,2019-09-03,2019-09-03,1,195630,,black/mirror print,69.99,
2020673902089,Arabella sheer yoke t-shirt,,,simple,,,,,,2019-09-03,2019-09-03,1,195633,,black/mirror print,69.99,
2020673902102,Arabella sheer yoke t-shirt,,,simple,,,,,,2019-09-03,2019-09-03,1,195636,,black/mirror print,69.99,
2020673902126,Arabella sheer yoke t-shirt,,,simple,,,,,,2019-09-03,2019-09-03,1,195639,,black/mirror print,69.99,
2020673902140,Arabella sheer yoke t-shirt,,,simple,,,,,,2019-09-03,2019-09-03,1,195642,,black/mirror print,69.99,
2020673902164,Arabella sheer yoke t-shirt,,,simple,,,,,,2019-09-03,2019-09-03,1,195645,,black/mirror print,69.99,
2020677206008,Kristen Section Necklace,,,simple,,,,,,2019-09-03,2019-09-03,1,192663,,tropical watermelon,29.99,
2020681103041,ava spliced rib legging,,,simple,,,,,,2019-09-03,2019-09-03,1,194703,,peacoat,39.99,
2020681103065,ava spliced rib legging,,,simple,,,,,,2019-09-03,2019-09-03,1,194706,,peacoat,39.99,
2020681103089,ava spliced rib legging,,,simple,,,,,,2019-09-03,2019-09-03,1,194709,,peacoat,39.99,
2020681103102,ava spliced rib legging,,,simple,,,,,,2019-09-03,2019-09-03,1,194712,,peacoat,39.99,
2020681103126,ava spliced rib legging,,,simple,,,,,,2019-09-03,2019-09-03,1,194715,,peacoat,39.99,
2020681103140,ava spliced rib legging,,,simple,,,,,,2019-09-03,2019-09-03,1,194718,,peacoat,39.99,
2020681103164,ava spliced rib legging,,,simple,,,,,,2019-09-03,2019-09-03,1,194721,,peacoat,39.99,
2020681103508,ava spliced rib legging,,,simple,,,,,,2019-09-03,2019-09-03,1,194736,,peacoat,39.99,
2020681103515,ava spliced rib legging,,,simple,,,,,,2019-09-03,2019-09-03,1,194730,,peacoat,39.99,
2020681103522,ava spliced rib legging,,,simple,,,,,,2019-09-03,2019-09-03,1,194727,,peacoat,39.99,
2020681103539,ava spliced rib legging,,,simple,,,,,,2019-09-03,2019-09-03,1,194724,,peacoat,39.99,
2020681103546,ava spliced rib legging,,,simple,,,,,,2019-09-03,2019-09-03,1,194733,,peacoat,39.99,
2020685602557,Hetti Stone Sized Ring Set,,,simple,,,,,,2019-09-03,2019-09-03,1,195675,,gold,21.99,
2020685602564,Hetti Stone Sized Ring Set,,,simple,,,,,,2019-09-03,2019-09-03,1,195672,,gold,21.99,
2020692001046,Lindsey longline racer tank,,,simple,,,,,,2019-09-03,2019-09-03,1,195354,,electric cobalt,29.99,
2020692001060,Lindsey longline racer tank,,,simple,,,,,,2019-09-03,2019-09-03,1,195357,,electric cobalt,29.99,
2020692001084,Lindsey longline racer tank,,,simple,,,,,,2019-09-03,2019-09-03,1,195360,,electric cobalt,29.99,
2020692001107,Lindsey longline racer tank,,,simple,,,,,,2019-09-03,2019-09-03,1,195363,,electric cobalt,29.99,
2020692001121,Lindsey longline racer tank,,,simple,,,,,,2019-09-03,2019-09-03,1,195366,,electric cobalt,29.99,
2020692001145,Lindsey longline racer tank,,,simple,,,,,,2019-09-03,2019-09-03,1,195369,,electric cobalt,29.99,
2020692001169,Lindsey longline racer tank,,,simple,,,,,,2019-09-03,2019-09-03,1,195372,,electric cobalt,29.99,
2020698601660,Alexandra Lace Up Bootie,,,simple,,,,,,2019-09-03,2019-09-03,1,193014,,black,119.99,
2020698601677,Alexandra Lace Up Bootie,,,simple,,,,,,2019-09-03,2019-09-03,1,193017,,black,119.99,
2020698601684,Alexandra Lace Up Bootie,,,simple,,,,,,2019-09-03,2019-09-03,1,193020,,black,119.99,
2020698601691,Alexandra Lace Up Bootie,,,simple,,,,,,2019-09-03,2019-09-03,1,193023,,black,119.99,
2020698601707,Alexandra Lace Up Bootie,,,simple,,,,,,2019-09-03,2019-09-03,1,193008,,black,119.99,
2020698601806,Alexandra Lace Up Bootie,,,simple,,,,,,2019-09-03,2019-09-03,1,193011,,black,119.99,
2020699201005,Kerri Fur Knitted Trapper,,,simple,,,,,,2019-09-03,2019-09-03,1,195453,,cream multi,29.99,
2020700701005,Kerri Patterned Ear Muffs,,,simple,,,,,,2019-09-03,2019-09-03,1,194178,,cream multi,24.99,
2020708502000,Natalie Laptop Sleeve,,,simple,,,,,,2019-09-03,2019-09-03,1,194352,,sangria/ivory/navy,44.99,
2020720601040,Marcia Swing Tee,,,simple,,,,,,2019-09-03,2019-09-03,1,193212,,summer mustard,34.99,
2020720601064,Marcia Swing Tee,,,simple,,,,,,2019-09-03,2019-09-03,1,193215,,summer mustard,34.99,
2020720601088,Marcia Swing Tee,,,simple,,,,,,2019-09-03,2019-09-03,1,193218,,summer mustard,34.99,
2020720601101,Marcia Swing Tee,,,simple,,,,,,2019-09-03,2019-09-03,1,193221,,summer mustard,34.99,
2020720601125,Marcia Swing Tee,,,simple,,,,,,2019-09-03,2019-09-03,1,193224,,summer mustard,34.99,
2020720601149,Marcia Swing Tee,,,simple,,,,,,2019-09-03,2019-09-03,1,193227,,summer mustard,34.99,
2020720601163,Marcia Swing Tee,,,simple,,,,,,2019-09-03,2019-09-03,1,193230,,summer mustard,34.99,
2020736601003,Talia Shoulder Bag,,,simple,,,,,,2019-09-03,2019-09-03,1,220959,,camel,49.99,
2020737602009,Lanette Ruffle Tote,,,simple,,,,,,2019-09-03,2019-09-03,1,220965,,cream,49.99,
2020738403049,Melanie Hummingbird Tee,,,simple,,,,,,2019-09-03,2019-09-03,1,193764,,grey marle,34.99,
2020738403063,Melanie Hummingbird Tee,,,simple,,,,,,2019-09-03,2019-09-03,1,193767,,grey marle,34.99,
2020738403087,Melanie Hummingbird Tee,,,simple,,,,,,2019-09-03,2019-09-03,1,193770,,grey marle,34.99,
2020738403100,Melanie Hummingbird Tee,,,simple,,,,,,2019-09-03,2019-09-03,1,193773,,grey marle,34.99,
2020738403124,Melanie Hummingbird Tee,,,simple,,,,,,2019-09-03,2019-09-03,1,193776,,grey marle,34.99,
2020738403148,Melanie Hummingbird Tee,,,simple,,,,,,2019-09-03,2019-09-03,1,193779,,grey marle,34.99,
2020738403162,Melanie Hummingbird Tee,,,simple,,,,,,2019-09-03,2019-09-03,1,193782,,grey marle,34.99,
2020742802005,Bethzy Stud Earrings,,,simple,,,,,,2019-09-03,2019-09-03,1,194958,,neon multi,14.99,
2020746902008,Sabrina Chain Link Necklace,,,simple,,,,,,2019-09-03,2019-09-03,1,195480,,gold,189.99,
2020747101004,Aniya Drop Necklace,,,simple,,,,,,2019-09-03,2019-09-03,1,199524,,antique gold,29.99,
2020752301048,Clare Zip Back Detail Shift,,,simple,,,,,,2019-09-03,2019-09-03,1,193482,,scarf print,149.99,
2020752301062,Clare Zip Back Detail Shift,,,simple,,,,,,2019-09-03,2019-09-03,1,193485,,scarf print,149.99,
2020752301086,Clare Zip Back Detail Shift,,,simple,,,,,,2019-09-03,2019-09-03,1,193488,,scarf print,149.99,
2020752301109,Clare Zip Back Detail Shift,,,simple,,,,,,2019-09-03,2019-09-03,1,193491,,scarf print,149.99,
2020752301123,Clare Zip Back Detail Shift,,,simple,,,,,,2019-09-03,2019-09-03,1,193494,,scarf print,149.99,
2020752301147,Clare Zip Back Detail Shift,,,simple,,,,,,2019-09-03,2019-09-03,1,193497,,scarf print,149.99,
2020752301161,Clare Zip Back Detail Shift,,,simple,,,,,,2019-09-03,2019-09-03,1,193500,,scarf print,149.99,
2020752802040,Bella Halter Neck Peplum Dress,,,simple,,,,,,2019-09-03,2019-09-03,1,195603,,electric dream/ black,119.99,
2020752802064,Bella Halter Neck Peplum Dress,,,simple,,,,,,2019-09-03,2019-09-03,1,195606,,electric dream/ black,119.99,
2020752802088,Bella Halter Neck Peplum Dress,,,simple,,,,,,2019-09-03,2019-09-03,1,195609,,electric dream/ black,119.99,
2020752802101,Bella Halter Neck Peplum Dress,,,simple,,,,,,2019-09-03,2019-09-03,1,195612,,electric dream/ black,119.99,
2020752802125,Bella Halter Neck Peplum Dress,,,simple,,,,,,2019-09-03,2019-09-03,1,195615,,electric dream/ black,119.99,
2020752802149,Bella Halter Neck Peplum Dress,,,simple,,,,,,2019-09-03,2019-09-03,1,195618,,electric dream/ black,119.99,
2020752802163,Bella Halter Neck Peplum Dress,,,simple,,,,,,2019-09-03,2019-09-03,1,195621,,electric dream/ black,119.99,
2020766601004,Beatrice Faux Fur Scarf,,,simple,,,,,,2019-09-03,2019-09-03,1,194508,,blush,34.99,
2020767108045,Sasha drawcord shirt,,,simple,,,,,,2019-09-03,2019-09-03,1,194376,,deep summer pink,79.99,
2020767108069,Sasha drawcord shirt,,,simple,,,,,,2019-09-03,2019-09-03,1,194379,,deep summer pink,79.99,
2020767108083,Sasha drawcord shirt,,,simple,,,,,,2019-09-03,2019-09-03,1,194382,,deep summer pink,79.99,
2020767108106,Sasha drawcord shirt,,,simple,,,,,,2019-09-03,2019-09-03,1,194385,,deep summer pink,79.99,
2020767108120,Sasha drawcord shirt,,,simple,,,,,,2019-09-03,2019-09-03,1,194388,,deep summer pink,79.99,
2020767108144,Sasha drawcord shirt,,,simple,,,,,,2019-09-03,2019-09-03,1,194391,,deep summer pink,79.99,
2020767108168,Sasha drawcord shirt,,,simple,,,,,,2019-09-03,2019-09-03,1,194394,,deep summer pink,79.99,
2020769101044,Sassie scarf print bustier,,,simple,,,,,,2019-09-02,2019-09-03,1,191718,,printed,139.99,
2020769101068,Sassie scarf print bustier,,,simple,,,,,,2019-09-02,2019-09-03,1,191721,,printed,139.99,
2020769101082,Sassie scarf print bustier,,,simple,,,,,,2019-09-02,2019-09-03,1,191724,,printed,139.99,
2020769101105,Sassie scarf print bustier,,,simple,,,,,,2019-09-02,2019-09-03,1,191727,,printed,139.99,
2020769101129,Sassie scarf print bustier,,,simple,,,,,,2019-09-02,2019-09-03,1,191730,,printed,139.99,
2020769101143,Sassie scarf print bustier,,,simple,,,,,,2019-09-02,2019-09-03,1,191733,,printed,139.99,
2020769101167,Sassie scarf print bustier,,,simple,,,,,,2019-09-02,2019-09-03,1,191736,,printed,139.99,
2020773901661,Pierre Chain Loafer,,,simple,,,,,,2019-09-03,2019-09-03,1,194856,,navy / cream,59.99,
2020773901678,Pierre Chain Loafer,,,simple,,,,,,2019-09-03,2019-09-03,1,194859,,navy / cream,59.99,
2020773901685,Pierre Chain Loafer,,,simple,,,,,,2019-09-03,2019-09-03,1,194862,,navy / cream,59.99,
2020773901692,Pierre Chain Loafer,,,simple,,,,,,2019-09-03,2019-09-03,1,194865,,navy / cream,59.99,
2020773901708,Pierre Chain Loafer,,,simple,,,,,,2019-09-03,2019-09-03,1,194850,,navy / cream,59.99,
2020773901807,Pierre Chain Loafer,,,simple,,,,,,2019-09-03,2019-09-03,1,194853,,navy / cream,59.99,
2020778002042,Diana deep band tunic,,,simple,,,,,,2019-09-03,2019-09-03,1,195483,,black,79.99,
2020778002066,Diana deep band tunic,,,simple,,,,,,2019-09-03,2019-09-03,1,195486,,black,79.99,
2020778002080,Diana deep band tunic,,,simple,,,,,,2019-09-03,2019-09-03,1,195489,,black,79.99,
2020778002103,Diana deep band tunic,,,simple,,,,,,2019-09-03,2019-09-03,1,195492,,black,79.99,
2020778002127,Diana deep band tunic,,,simple,,,,,,2019-09-03,2019-09-03,1,195495,,black,79.99,
2020778002141,Diana deep band tunic,,,simple,,,,,,2019-09-03,2019-09-03,1,195498,,black,79.99,
2020778002165,Diana deep band tunic,,,simple,,,,,,2019-09-03,2019-09-03,1,195501,,black,79.99,
2020780002047,Lace Peek-a-Boo Bandage Dress,,,simple,,,,,,2019-09-03,2019-09-03,1,193503,,cream,119.99,
2020780002061,Lace Peek-a-Boo Bandage Dress,,,simple,,,,,,2019-09-03,2019-09-03,1,193506,,cream,119.99,
2020780002085,Lace Peek-a-Boo Bandage Dress,,,simple,,,,,,2019-09-03,2019-09-03,1,193509,,cream,119.99,
2020780002108,Lace Peek-a-Boo Bandage Dress,,,simple,,,,,,2019-09-03,2019-09-03,1,193512,,cream,119.99,
2020780002122,Lace Peek-a-Boo Bandage Dress,,,simple,,,,,,2019-09-03,2019-09-03,1,193515,,cream,119.99,
2020780002146,Lace Peek-a-Boo Bandage Dress,,,simple,,,,,,2019-09-03,2019-09-03,1,193518,,cream,119.99,
2020780002160,Lace Peek-a-Boo Bandage Dress,,,simple,,,,,,2019-09-03,2019-09-03,1,193521,,cream,119.99,
2020792001007,Brody Phone Case,,,simple,,,,,,2019-09-03,2019-09-03,1,192597,,berry,29.99,
2020793201000,Honey Comb Tight,,,simple,,,,,,2019-09-03,2019-09-03,1,196017,,cream,24.99,
2020793301007,Emily Heart Earphones,,,simple,,,,,,2019-09-03,2019-09-03,1,192738,,pink,21.99,
2020796202004,Monte Carlo Phone Case,,,simple,,,,,,2019-09-03,2019-09-03,1,195159,,black/animal,29.99,
2020803001002,Bonnie Bow Back Seam Tight,,,simple,,,,,,2019-09-03,2019-09-03,1,222915,,black/soft gold,14.99,
2020803001552,Bonnie Bow Back Seam Tight,,,simple,,,,,,2019-09-03,2019-09-03,1,222921,,black/soft gold,14.99,
2020803001569,Bonnie Bow Back Seam Tight,,,simple,,,,,,2019-09-03,2019-09-03,1,222918,,black/soft gold,14.99,
2020807102002,Yasmin Hair Elastic Ties,,,simple,,,,,,2019-09-02,2019-09-03,1,191829,,cream multi,12.99,
2020819401667,Renee Ribbon Platform,,,simple,,,,,,2019-09-03,2019-09-03,1,194589,,porcelain,99.99,
2020819401674,Renee Ribbon Platform,,,simple,,,,,,2019-09-03,2019-09-03,1,194592,,porcelain,99.99,
2020819401681,Renee Ribbon Platform,,,simple,,,,,,2019-09-03,2019-09-03,1,194595,,porcelain,99.99,
2020819401698,Renee Ribbon Platform,,,simple,,,,,,2019-09-03,2019-09-03,1,194598,,porcelain,99.99,
2020819401704,Renee Ribbon Platform,,,simple,,,,,,2019-09-03,2019-09-03,1,194583,,porcelain,99.99,
